date,tr_mean,tr_min,tr_max,tr_std,pr_mean,pr_min,pr_max,pr_std,lf_mean,lf_min,lf_max,lf_std,pos_mean,pos_min,pos_max,pos_std,tags_mean,tags_min,tags_max,tags_std
2021-01-19 17:05:13.086852,88.28,87.53,89.29,0.38,60.37,58.91,61.74,0.51,90.98,90.27,91.64,0.31,68.7,67.81,69.96,0.47,,,,
2021-01-20 17:00:02.233080,74.36,73.13,75.06,0.39,48.18,47.09,49.43,0.46,80.52,79.68,81.41,0.37,67.03,65.69,68.13,0.49,,,,
2021-01-21 17:00:02.957233,71.17,70.03,72.64,0.48,42.35,41.16,43.63,0.49,78.32,77.08,79.34,0.43,61.44,60.09,62.49,0.49,,,,
2021-01-22 17:00:02.537633,78.05,77.14,79.11,0.38,43.51,42.67,44.46,0.44,83.47,82.34,84.33,0.38,56.72,55.42,58.1,0.47,,,,
2021-01-23 17:00:02.382253,81.03,80.37,81.8,0.35,65.99,65.05,67.25,0.49,85.51,84.85,86.36,0.37,82.38,81.54,83.23,0.36,,,,
2021-01-24 17:00:02.578714,89.72,88.92,90.58,0.31,60.58,58.6,62.15,0.67,91.95,91.18,92.59,0.28,67.17,64.86,68.57,0.64,,,,
2021-01-25 17:00:02.430069,88.87,88.23,89.64,0.34,48.68,47.63,50.21,0.52,91.45,90.83,92.06,0.31,54.49,53.35,55.79,0.51,,,,
2021-01-26 17:00:02.231054,83.11,81.98,84.02,0.39,55.7,54.65,57.32,0.47,87.16,85.99,88.09,0.34,67.98,66.76,69.15,0.48,,,,
2021-01-27 17:00:02.292103,84.28,83.34,85.23,0.43,72.36,71.09,73.5,0.52,88.36,87.27,89.15,0.38,87.1,86.12,88.03,0.36,,,,
2021-01-28 17:00:02.964221,77.65,76.71,78.43,0.39,68.66,67.65,69.79,0.47,83.59,82.72,84.37,0.36,90.91,90.24,91.8,0.28,,,,
2021-01-29 17:00:02.974443,60.22,59.18,61.45,0.48,27.21,26.2,28.15,0.44,70.8,69.83,72.05,0.46,50.93,49.61,52.31,0.52,,,,
2021-01-30 17:00:02.765151,71.72,70.18,73.11,0.57,31.97,30.74,33.42,0.51,79.78,78.8,80.8,0.46,50.48,49.3,51.93,0.52,,,,
2021-01-31 17:00:02.652223,78.45,77.28,79.63,0.41,33.12,32.03,34.06,0.45,81.68,80.61,82.85,0.41,46.34,45.12,47.86,0.5,,,,
2021-02-01 17:00:03.038162,69.72,68.58,70.86,0.42,26.05,25.05,27.0,0.41,77.93,76.93,78.96,0.41,45.38,44.25,46.68,0.52,,,,
2021-02-02 17:00:02.974463,65.82,64.63,67.57,0.51,26.53,25.45,27.53,0.4,53.0,51.74,54.47,0.55,46.29,44.86,47.46,0.55,,,,
2021-02-03 17:00:02.684994,77.59,76.09,78.91,0.51,37.97,36.63,39.05,0.55,60.82,59.54,62.24,0.52,53.28,51.81,54.75,0.54,,,,
2021-02-04 17:00:03.366439,17.81,16.71,18.85,0.39,0.64,0.4,0.82,0.09,18.7,17.78,20.12,0.46,62.94,61.59,64.23,0.56,,,,
2021-02-08 17:00:02.891044,78.77,77.39,80.32,0.51,72.78,71.22,74.39,0.62,72.16,69.89,73.91,0.49,93.8,92.85,94.65,0.37,,,,
2021-02-09 17:00:02.584098,78.65,77.34,79.91,0.42,67.95,66.98,69.58,0.53,71.96,71.01,72.63,0.34,87.32,86.39,88.53,0.47,,,,
2021-02-10 17:10:03.080050,79.9,78.99,80.87,0.41,67.06,66.07,68.13,0.45,72.7,71.78,73.7,0.35,85.13,84.49,85.93,0.31,,,,
2021-02-11 17:19:43.269807,93.58,92.97,94.25,0.24,69.42,68.19,70.41,0.47,81.8,81.32,82.61,0.25,74.84,73.82,75.83,0.43,,,,
2021-02-12 07:42:02.335467,88.55,87.51,89.43,0.43,78.34,76.49,80.12,0.84,76.73,75.7,77.53,0.35,91.82,90.62,93.14,0.63,,,,
2021-02-14 07:00:02.486397,71.84,70.53,72.93,0.49,62.6,60.97,63.71,0.51,66.94,65.67,67.93,0.47,89.78,88.85,90.49,0.31,,,,
2021-02-15 07:00:02.866611,81.24,79.63,83.7,0.86,80.38,78.42,82.77,0.89,73.01,71.64,74.6,0.61,100.0,100.0,100.0,0.0,,,,
2021-02-15 08:57:34.140523,78.07,77.04,79.04,0.45,75.71,74.16,77.03,0.68,70.85,69.84,71.85,0.41,98.22,96.88,99.36,0.68,,,,
2021-02-15 18:00:03.167486,59.12,57.19,61.25,0.96,51.03,48.84,53.11,0.95,57.86,56.27,59.47,0.72,89.4,88.73,90.11,0.31,,,,
2021-02-16 07:00:03.197034,24.42,23.44,25.4,0.42,7.8,7.06,8.47,0.26,27.84,26.73,29.53,0.53,64.44,62.47,65.6,0.59,,,,
2021-02-17 07:00:02.652061,75.83,74.67,76.82,0.43,49.13,47.77,50.3,0.52,63.3,62.28,64.31,0.41,70.12,69.07,71.32,0.47,,,,
2021-02-17 19:07:43.983375,59.29,57.05,61.42,0.99,31.4,29.77,33.07,0.8,51.41,49.74,53.31,0.82,58.78,57.33,60.63,0.6,,,,
2021-02-18 07:00:02.760364,58.77,57.42,60.36,0.56,45.74,44.0,47.71,0.72,58.54,57.33,59.63,0.54,82.66,81.47,83.84,0.55,,,,
2021-02-18 19:04:02.341492,54.58,53.37,55.99,0.51,40.02,38.93,41.07,0.48,55.35,54.0,56.36,0.48,78.92,77.9,79.83,0.39,,,,
2021-02-19 08:07:29.948517,24.29,23.4,25.62,0.41,5.93,4.95,6.95,0.5,27.91,26.82,29.01,0.48,61.07,59.84,62.51,0.69,,,,
2021-02-19 19:04:02.229285,23.0,21.84,24.01,0.4,3.98,3.59,4.47,0.18,26.72,25.59,27.88,0.48,53.86,52.88,54.67,0.42,,,,
2021-02-20 07:00:02.103450,40.9,39.75,42.15,0.5,16.71,15.33,17.57,0.41,38.7,37.29,39.94,0.5,54.35,53.29,55.74,0.51,,,,
2021-02-21 07:00:03.222632,40.89,39.69,42.19,0.57,23.9,22.77,24.94,0.46,47.39,46.1,48.48,0.5,70.02,69.02,71.24,0.45,,,,
2021-02-21 19:04:02.958229,35.61,33.46,37.63,1.1,19.55,17.69,21.21,0.84,43.1,40.84,45.43,1.03,69.83,68.85,71.0,0.44,,,,
2021-02-22 07:00:02.910733,24.57,23.22,25.6,0.46,7.94,7.43,8.59,0.26,29.18,28.15,30.65,0.46,66.13,64.98,67.2,0.49,,,,
2021-02-22 19:04:02.454806,23.0,21.9,24.2,0.44,6.77,6.18,7.37,0.25,28.03,27.03,29.41,0.53,66.06,64.98,67.51,0.47,,,,
2021-02-23 07:00:02.636535,60.98,59.7,62.04,0.51,39.38,38.04,40.62,0.51,60.94,59.99,62.19,0.47,68.5,67.25,69.69,0.48,,,,
2021-02-23 19:04:02.820583,51.98,50.81,53.53,0.6,30.93,29.78,32.16,0.53,54.92,53.74,56.03,0.49,66.24,65.11,67.62,0.47,,,,
2021-02-24 07:00:02.727239,52.09,50.94,53.56,0.57,33.52,32.35,34.82,0.5,55.31,53.91,56.39,0.47,71.28,69.81,72.37,0.54,,,,
2021-02-24 19:04:02.596401,49.45,48.4,51.31,0.49,31.29,30.05,32.65,0.51,53.41,52.29,54.5,0.49,71.2,69.79,72.1,0.48,,,,
2021-02-25 07:00:04.364332,55.8,54.46,56.88,0.5,41.02,39.56,42.19,0.47,57.48,56.17,58.52,0.46,79.57,78.58,80.44,0.39,,,,
2021-02-25 19:04:01.854960,51.88,49.98,53.82,0.77,37.44,35.83,39.12,0.72,54.77,52.77,55.93,0.6,79.48,78.15,80.56,0.42,,,,
2021-02-26 07:00:03.879554,54.96,52.7,56.13,0.57,48.09,45.94,49.52,0.57,57.24,56.13,58.34,0.46,92.46,91.69,93.02,0.27,,,,
2021-02-26 19:04:02.044575,47.09,45.34,48.36,0.52,39.01,37.4,40.03,0.47,51.94,50.38,52.95,0.5,90.41,89.6,91.21,0.29,,,,
2021-02-27 07:00:02.426332,51.8,50.84,52.81,0.44,45.35,44.28,46.4,0.45,55.21,54.24,56.4,0.49,94.23,93.78,94.76,0.22,,,,
2021-02-27 19:04:02.289084,45.63,44.53,47.34,0.53,38.27,37.0,39.92,0.53,51.04,49.84,52.58,0.52,92.6,91.89,93.17,0.27,,,,
2021-02-28 07:00:02.324141,45.45,44.49,47.11,0.57,36.48,35.3,37.87,0.53,50.84,49.5,51.93,0.48,88.91,87.59,90.08,0.37,,,,
2021-02-28 19:04:02.252706,41.47,40.29,42.8,0.5,31.23,30.13,32.12,0.43,48.14,46.93,49.67,0.5,85.52,84.59,86.52,0.38,,,,
2021-03-01 07:00:02.430973,26.61,25.49,27.93,0.45,10.82,10.14,11.45,0.31,30.55,29.41,31.8,0.52,78.01,76.91,79.27,0.44,,,,
2021-03-01 19:04:02.593323,24.08,22.94,25.07,0.45,8.53,7.89,9.14,0.24,28.71,27.61,29.63,0.49,77.9,76.9,78.8,0.37,,,,
2021-03-02 07:00:02.559219,28.31,27.43,29.16,0.39,12.3,11.45,13.55,0.37,31.92,30.38,33.49,0.56,77.98,76.76,79.23,0.44,,,,
2021-03-02 19:04:02.497824,24.82,23.69,25.88,0.38,9.28,8.64,10.07,0.29,29.48,28.03,30.51,0.48,77.98,77.11,78.96,0.41,,,,
2021-03-03 07:00:04.610445,29.86,28.8,30.71,0.4,14.72,13.67,15.56,0.35,33.13,31.81,34.56,0.46,81.65,80.76,82.77,0.39,,,,
2021-03-03 19:04:02.766581,24.55,23.29,25.87,0.41,9.89,9.07,10.46,0.28,29.51,28.52,30.59,0.44,81.64,80.59,82.58,0.37,,,,
2021-03-04 07:00:01.890589,32.04,30.8,33.27,0.5,16.71,15.73,17.6,0.44,35.15,34.01,36.72,0.54,81.15,80.47,81.92,0.37,,,,
2021-03-04 19:04:01.994504,24.68,23.62,26.04,0.43,10.06,9.24,11.07,0.32,30.24,29.0,31.57,0.51,81.11,80.34,82.3,0.35,,,,
2021-03-05 07:00:03.807945,32.57,31.06,33.56,0.45,18.45,17.46,19.16,0.33,35.79,34.79,36.73,0.44,84.93,83.83,85.83,0.4,,,,
2021-03-05 19:04:01.807977,28.36,27.25,29.5,0.49,14.51,13.53,15.62,0.4,32.9,31.64,33.96,0.48,84.96,84.26,85.91,0.33,,,,
2021-03-06 07:00:02.628406,37.75,36.6,39.3,0.52,25.93,24.55,26.9,0.48,40.1,38.74,41.18,0.48,96.07,95.64,96.53,0.18,,,,
2021-03-06 19:04:02.663568,35.67,34.6,37.12,0.49,23.59,22.58,24.85,0.47,38.75,37.75,40.15,0.46,94.84,93.81,95.75,0.4,,,,
2021-03-07 07:00:02.753612,37.32,35.83,38.68,0.62,25.33,23.83,27.0,0.64,39.98,38.66,41.2,0.5,93.7,93.15,94.27,0.24,,,,
2021-03-07 19:04:01.907526,26.38,25.2,27.58,0.46,13.66,12.87,14.53,0.34,32.04,30.54,33.5,0.53,93.32,92.62,93.85,0.26,,,,
2021-03-08 07:00:02.645819,29.78,28.42,30.73,0.43,17.13,16.18,18.15,0.4,35.02,33.64,36.43,0.55,93.36,92.78,93.88,0.24,,,,
2021-03-08 19:04:02.550117,25.73,24.55,26.69,0.46,12.99,12.18,13.68,0.34,32.09,30.78,33.25,0.44,91.65,90.85,92.42,0.31,,,,
2021-03-09 07:00:02.276455,31.33,30.16,32.6,0.44,18.71,17.75,19.58,0.4,36.73,35.68,37.79,0.5,91.68,90.97,92.3,0.27,,,,
2021-03-09 19:04:02.486330,25.07,23.91,26.13,0.46,12.42,11.1,13.35,0.36,31.84,30.53,32.71,0.44,91.45,90.75,91.99,0.24,,,,
2021-03-10 07:00:02.112827,36.15,35.06,37.51,0.43,23.35,21.87,24.57,0.45,39.58,38.25,40.69,0.53,91.6,91.01,92.38,0.28,,,,
2021-03-10 19:04:02.233058,32.91,31.66,34.16,0.55,20.21,19.07,21.12,0.45,37.25,35.84,38.47,0.49,91.56,90.79,92.38,0.29,,,,
2021-03-11 07:00:01.964344,48.66,47.46,49.83,0.54,42.41,41.1,43.84,0.63,55.24,54.08,56.43,0.51,94.66,94.2,95.3,0.23,,,,
2021-03-11 19:04:02.442875,28.44,27.33,29.31,0.43,16.59,15.5,17.47,0.39,34.97,33.9,36.31,0.49,94.23,93.59,94.86,0.26,100.0,100.0,100.0,0.0
2021-03-12 07:00:03.147851,29.72,28.35,30.91,0.47,17.5,15.93,18.68,0.43,35.95,34.71,37.18,0.52,94.15,93.63,94.77,0.24,100.0,100.0,100.0,0.0
2021-03-12 19:04:02.271275,25.02,23.82,25.84,0.4,12.47,11.49,13.33,0.3,32.07,31.05,33.75,0.44,93.39,92.68,93.89,0.25,100.0,100.0,100.0,0.0
2021-03-13 07:00:03.513740,28.52,27.3,29.81,0.58,16.12,14.91,17.26,0.52,35.15,33.95,36.36,0.5,93.46,92.82,94.06,0.24,100.0,100.0,100.0,0.0
2021-03-13 19:04:02.518624,23.93,22.62,25.17,0.44,10.97,10.0,11.81,0.31,31.37,29.66,32.7,0.52,87.8,87.07,88.45,0.33,100.0,100.0,100.0,0.0
2021-03-14 07:00:03.011821,34.06,33.01,35.18,0.49,20.69,19.33,21.94,0.43,38.99,37.82,40.11,0.5,87.88,86.91,88.9,0.34,100.0,100.0,100.0,0.0
2021-03-14 19:04:02.754190,27.85,26.62,28.92,0.5,14.77,13.9,15.62,0.37,34.2,32.58,35.75,0.58,87.78,87.06,88.5,0.32,100.0,100.0,100.0,0.0
2021-03-15 07:00:03.062111,36.13,35.07,37.15,0.47,24.92,23.81,26.33,0.44,41.31,40.13,42.41,0.49,94.19,93.63,94.91,0.24,100.0,100.0,100.0,0.0
2021-03-15 19:04:02.413691,28.03,26.87,29.0,0.42,15.63,14.62,16.43,0.33,34.56,33.17,35.64,0.49,90.87,90.21,91.42,0.26,100.0,100.0,100.0,0.0
2021-03-16 07:00:02.996389,31.21,29.96,32.81,0.53,18.91,17.96,20.07,0.44,37.5,36.07,38.5,0.43,90.99,90.23,91.69,0.28,100.0,100.0,100.0,0.0
2021-03-16 19:04:02.796950,25.93,24.45,26.97,0.48,13.83,12.94,14.83,0.39,33.83,32.65,35.0,0.49,90.96,90.0,91.56,0.28,100.0,100.0,100.0,0.0
2021-03-17 07:00:03.889528,44.29,42.75,46.16,0.73,38.28,36.65,40.28,0.81,51.95,50.74,53.68,0.59,96.36,95.7,96.97,0.24,100.0,100.0,100.0,0.0
2021-03-17 19:04:02.332959,26.6,25.59,27.76,0.42,14.83,14.03,15.55,0.32,34.38,32.78,35.43,0.55,93.85,93.14,94.4,0.26,100.0,100.0,100.0,0.0
2021-03-18 19:04:02.672153,27.49,26.48,28.61,0.4,15.39,14.3,16.1,0.35,34.56,33.07,35.67,0.52,92.07,91.45,92.95,0.28,100.0,100.0,100.0,0.0
2021-03-19 07:00:03.290962,30.59,29.01,31.57,0.47,18.9,17.75,19.8,0.4,37.6,35.95,38.77,0.54,92.14,91.27,92.75,0.28,100.0,100.0,100.0,0.0
2021-03-19 19:04:02.823425,25.44,24.14,26.41,0.39,12.68,11.72,13.32,0.33,33.45,32.3,34.55,0.5,87.54,86.6,88.22,0.32,100.0,100.0,100.0,0.0
2021-03-20 07:00:02.434239,28.33,27.28,29.82,0.47,15.8,14.9,16.68,0.39,35.99,34.86,37.24,0.56,87.66,86.9,88.4,0.33,100.0,100.0,100.0,0.0
2021-03-20 19:04:02.796866,24.26,23.27,25.6,0.4,11.73,11.15,12.7,0.31,33.14,32.15,34.47,0.46,87.68,86.94,88.49,0.36,100.0,100.0,100.0,0.0
2021-03-21 07:00:03.251999,29.7,28.74,30.91,0.46,18.1,17.02,19.3,0.41,37.05,35.86,38.26,0.46,92.21,91.64,92.88,0.28,100.0,100.0,100.0,0.0
2021-03-21 19:04:02.738372,26.45,25.2,27.52,0.46,14.78,13.72,15.7,0.37,34.88,33.56,35.83,0.49,92.23,91.58,92.99,0.31,100.0,100.0,100.0,0.0
2021-03-22 07:00:03.410491,33.22,32.21,34.35,0.44,20.69,19.88,21.57,0.37,39.23,38.28,40.76,0.52,87.56,86.82,88.48,0.32,100.0,100.0,100.0,0.0
2021-03-22 19:04:03.531171,27.56,26.25,28.71,0.47,15.27,14.2,16.08,0.39,35.35,34.24,36.58,0.53,87.52,86.4,88.51,0.37,100.0,100.0,100.0,0.0
2021-03-23 07:00:02.471548,35.7,34.3,36.94,0.49,23.1,22.17,24.16,0.4,41.06,39.56,42.23,0.52,87.49,86.56,88.21,0.31,100.0,100.0,100.0,0.0
2021-03-23 19:04:02.739486,30.59,29.11,31.69,0.43,18.38,17.29,19.39,0.38,37.5,36.35,38.65,0.43,87.35,86.54,88.22,0.36,100.0,100.0,100.0,0.0
2021-03-24 07:00:02.758889,30.63,29.59,31.87,0.46,18.77,17.91,19.65,0.4,37.83,36.4,39.05,0.52,90.05,89.41,90.7,0.26,100.0,100.0,100.0,0.0
2021-03-24 19:04:02.473820,27.31,26.27,29.05,0.47,15.32,14.29,16.39,0.37,35.15,33.67,36.31,0.55,89.86,89.05,90.62,0.29,100.0,100.0,100.0,0.0
2021-03-25 07:00:04.629429,29.44,28.24,30.76,0.45,17.81,16.91,18.93,0.37,37.28,36.29,38.49,0.45,91.76,91.03,92.36,0.29,100.0,100.0,100.0,0.0
2021-03-25 19:04:02.200669,26.17,25.13,27.05,0.41,14.48,13.61,15.35,0.4,34.66,33.48,36.0,0.51,91.67,91.03,92.31,0.27,100.0,100.0,100.0,0.0
2021-03-26 07:00:02.829666,27.37,26.48,28.67,0.38,16.45,15.77,17.52,0.33,36.11,35.08,37.42,0.49,94.57,94.0,95.05,0.23,100.0,100.0,100.0,0.0
2021-03-27 07:00:02.864721,27.18,26.02,28.26,0.47,15.57,14.63,16.42,0.36,36.2,34.87,37.21,0.45,90.5,89.82,91.15,0.26,100.0,100.0,100.0,0.0
2021-03-27 19:04:02.819879,25.2,24.12,26.27,0.45,13.45,12.57,14.56,0.38,34.73,33.71,35.79,0.48,90.49,89.66,91.31,0.31,100.0,100.0,100.0,0.0
2021-03-28 07:00:02.845010,30.84,29.71,32.23,0.49,20.05,19.05,21.36,0.42,38.89,37.73,40.12,0.5,92.75,92.21,93.39,0.27,100.0,100.0,100.0,0.0
2021-03-28 19:04:02.543055,27.67,26.52,29.0,0.45,16.64,15.41,17.64,0.38,36.74,35.22,38.3,0.55,91.71,90.99,92.48,0.25,100.0,100.0,100.0,0.0
2021-03-29 07:00:02.960479,34.76,33.12,36.14,0.54,23.94,22.54,25.22,0.48,41.3,40.08,42.54,0.54,91.71,90.88,92.35,0.31,100.0,100.0,100.0,0.0
2021-03-29 19:04:02.935683,30.67,29.5,32.03,0.51,19.92,19.0,21.17,0.43,38.59,37.43,39.9,0.51,91.75,90.86,92.49,0.29,100.0,100.0,100.0,0.0
2021-03-30 07:00:02.954447,32.46,31.0,33.97,0.53,22.36,21.22,23.91,0.53,40.22,39.06,41.34,0.52,94.67,94.06,95.22,0.22,100.0,100.0,100.0,0.0
2021-03-30 19:04:02.618381,30.9,29.89,32.06,0.44,17.84,16.86,18.81,0.4,38.22,36.77,39.48,0.5,83.69,82.71,84.31,0.32,100.0,100.0,100.0,0.0
2021-03-31 07:00:03.621427,80.39,79.14,81.47,0.42,62.13,60.98,63.67,0.5,74.9,74.19,75.57,0.28,79.48,78.63,80.59,0.4,100.0,100.0,100.0,0.0
2021-03-31 19:04:02.543496,80.61,79.52,81.75,0.41,54.91,53.84,56.02,0.52,73.65,72.71,74.55,0.32,70.3,68.78,71.64,0.49,100.0,100.0,100.0,0.0
2021-04-01 07:00:04.399310,100.0,100.0,100.0,0.0,79.02,77.94,80.09,0.44,84.1,83.83,84.16,0.04,78.33,77.14,79.43,0.46,100.0,100.0,100.0,0.0
2021-04-01 19:04:02.137151,100.0,100.0,100.0,0.0,74.36,73.06,75.63,0.43,82.86,82.73,83.1,0.05,73.48,72.3,74.62,0.42,100.0,100.0,100.0,0.0
2021-04-02 07:00:02.711307,100.0,100.0,100.0,0.0,81.19,80.01,82.32,0.39,82.5,82.43,82.8,0.04,80.42,79.05,81.64,0.41,100.0,100.0,100.0,0.0
2021-04-02 19:04:02.481061,100.0,100.0,100.0,0.0,74.78,73.76,75.81,0.36,82.4,82.32,82.6,0.05,73.82,72.72,74.85,0.38,100.0,100.0,100.0,0.0
2021-04-03 07:00:04.115238,100.0,100.0,100.0,0.0,83.69,82.92,84.66,0.39,82.26,82.08,82.7,0.07,83.02,82.23,84.1,0.4,100.0,100.0,100.0,0.0
2021-04-03 19:04:02.241102,100.0,100.0,100.0,0.0,76.12,74.97,77.23,0.46,81.58,81.0,81.65,0.11,75.24,74.11,76.3,0.45,100.0,100.0,100.0,0.0
2021-04-04 07:00:04.963817,100.0,100.0,100.0,0.0,86.97,85.95,87.79,0.37,81.17,80.4,81.27,0.11,86.58,85.55,87.29,0.37,100.0,100.0,100.0,0.0
2021-04-04 19:04:02.038998,100.0,100.0,100.0,0.0,83.28,82.53,84.3,0.33,81.26,81.21,81.5,0.05,82.83,82.03,83.95,0.33,100.0,100.0,100.0,0.0
2021-04-05 07:00:03.904795,100.0,100.0,100.0,0.0,88.09,87.42,89.11,0.31,80.88,80.79,81.4,0.07,87.86,87.19,88.83,0.32,100.0,100.0,100.0,0.0
2021-04-05 19:04:02.489019,86.15,85.05,87.3,0.42,74.21,72.99,75.46,0.49,67.2,66.19,68.23,0.42,86.44,85.68,87.09,0.33,100.0,100.0,100.0,0.0
2021-04-06 09:53:07.531431,59.16,57.53,60.52,0.62,50.1,48.26,51.82,0.73,39.19,37.28,40.92,0.79,91.73,91.18,92.34,0.25,100.0,100.0,100.0,0.0
2021-04-06 19:04:03.419133,48.12,46.92,49.41,0.54,37.09,35.98,38.28,0.51,28.69,27.7,29.96,0.51,90.81,90.11,91.49,0.31,100.0,100.0,100.0,0.0
2021-04-07 10:18:29.338679,44.01,42.48,45.5,0.52,35.23,33.92,36.61,0.53,25.22,23.74,26.43,0.5,93.66,93.04,94.17,0.21,100.0,100.0,100.0,0.0
2021-04-07 19:04:02.755741,39.21,38.01,40.67,0.53,29.76,28.42,31.09,0.5,20.2,18.95,21.54,0.46,92.85,92.28,93.58,0.27,100.0,100.0,100.0,0.0
2021-04-08 07:00:03.928466,48.62,47.24,50.52,0.59,38.16,36.81,39.69,0.57,32.35,30.7,34.29,0.61,91.38,90.65,92.12,0.31,100.0,100.0,100.0,0.0
2021-04-08 19:04:02.737319,39.8,38.41,40.97,0.53,29.51,28.42,31.01,0.52,23.03,21.73,24.35,0.51,90.16,89.48,91.05,0.32,100.0,100.0,100.0,0.0
2021-04-09 07:00:03.193661,41.71,40.13,43.11,0.51,32.19,30.76,33.25,0.45,25.54,24.07,26.43,0.44,93.62,92.91,94.27,0.25,100.0,100.0,100.0,0.0
2021-04-09 19:04:04.261329,36.22,35.24,37.58,0.47,26.72,25.64,27.75,0.45,19.85,19.02,21.15,0.44,92.5,91.83,93.27,0.27,100.0,100.0,100.0,0.0
2021-04-10 19:04:02.817745,36.11,35.02,37.14,0.48,25.82,24.68,27.26,0.49,18.85,17.83,20.03,0.46,91.89,91.15,92.56,0.26,100.0,100.0,100.0,0.0
2021-04-11 19:04:02.703170,40.15,39.08,41.6,0.51,30.72,29.58,32.28,0.48,24.17,22.92,25.5,0.46,93.61,93.02,94.19,0.23,100.0,100.0,100.0,0.0
2021-04-12 19:04:03.417352,37.86,36.94,38.91,0.45,29.26,28.1,30.4,0.48,22.15,21.08,23.41,0.47,95.21,94.83,95.82,0.22,100.0,100.0,100.0,0.0
